TJ_Tag,ID,Device_1,Trip_1,Device_2,Trip_2,StartTime_1,EndTime_1,StartTime_2,EndTime_2
3911,7609588,10146,70,10138,2894,78640,82340,175500,179200
3912,7609618,10146,70,10139,1672,81240,81340,207160,207260
3913,7610797,10146,79,10137,1854,11640,20440,29670,38470
3914,7610797,10146,79,10137,1854,21640,25140,39670,43170
3915,7611049,10146,80,10137,1908,68330,68830,81940,82440
3916,7614098,10146,100,10106,3352,4940,5440,114160,114660
3917,7614198,10146,100,10139,3847,35040,36640,1900,3500
3918,7614198,10146,100,10139,3847,46340,48040,13200,14900
3919,7614495,10146,102,10138,1996,96350,97050,254240,254940
3920,7614710,10146,103,10134,1059,19740,21040,62490,63790
3921,7614713,10146,103,10134,903,25840,26940,43050,44150
3922,7614715,10146,103,10134,1117,57640,62240,61650,66250
3923,7614719,10146,103,10134,922,10340,11340,50850,51850
3924,7615616,10146,108,10138,2508,135720,140220,222230,226730
3925,7616219,10146,111,10137,4410,87430,89030,47500,49100
3926,7621331,10146,140,10129,4881,6130,9430,21100,24400
3927,7621331,10146,140,10129,4881,16030,17230,31000,32200
3928,7621660,10146,142,10138,2082,46640,47440,268920,269720
3929,7621962,10146,143,10134,196,2440,2540,11150,11250
3930,7622273,10146,144,10137,2129,2020,5520,5400,8900
3931,7622273,10146,144,10137,2129,17020,17720,20400,21100
3932,7622273,10146,144,10137,2129,39120,39820,42500,43200
3933,7623056,10146,149,10137,4789,9040,15740,19290,25990
3934,7623508,10146,151,10118,913,32130,34130,22430,24430
3935,7623528,10146,151,10129,1480,6340,7840,45220,46720
3936,7623528,10146,151,10129,1480,16440,17940,55320,56820
3937,7623535,10146,151,10129,20,18140,19140,61230,62230
3938,7624124,10146,157,10120,37,156050,157450,52620,54020
3939,7624838,10146,162,10125,2030,17430,18430,34330,35330
3940,7625307,10146,166,10106,1302,22510,23410,3800,4700
3941,7626901,10146,173,10137,887,45520,46320,69280,70080
3942,7627383,10146,174,10138,219,5350,5850,63650,64150
3943,7627383,10146,174,10138,219,10050,18650,68350,76950
3944,7628463,10146,179,10137,5133,5830,6130,135010,135310
3945,7628469,10146,179,10138,3135,45630,45730,80680,80780
3946,7629421,10146,185,10125,2316,71830,80230,88080,96480
3947,7629589,10146,185,10138,814,30530,31830,164910,166210
3948,7629617,10146,185,10138,2042,67430,70530,187790,190890
3949,7629617,10146,185,10138,2042,75230,78630,195590,198990
3950,7629617,10146,185,10138,2042,84330,84530,204690,204890
3951,7631540,10146,198,10116,743,9230,11830,3800,6400
3952,7632112,10146,200,10136,734,60850,62250,18620,20020
3953,7633442,10146,209,502,852,6300,8700,28110,30510
3954,7633704,10146,210,10131,2398,190870,191070,82620,82820
3955,7633929,10146,210,10138,1194,218400,220000,228250,229850
3956,7634238,10146,211,10134,36,4520,6620,64660,66760
3957,7634239,10146,211,10134,62,2020,2620,67290,67890
3958,7634263,10146,211,10137,4595,54520,54820,108680,108980
3959,7635076,10146,213,10137,4149,55200,55400,70880,71080
3960,7635078,10146,213,10137,4776,55100,55300,58560,58760
3961,7635083,10146,213,10137,4192,53900,54100,62640,62840
3962,7635096,10146,213,10137,4374,54800,55100,62600,62900
3963,7636578,10146,221,10139,3958,3220,11420,41350,49550
3964,7637247,10146,225,10125,1046,13730,14630,8520,9420
3965,7637304,10146,225,10133,445,126290,132090,21610,27410
3966,7637304,10146,225,10133,445,133990,136490,29310,31810
3967,7637361,10146,225,10139,6857,2910,5210,13630,15930
3968,7637361,10146,225,10139,6857,7410,7510,18130,18230
3969,7637367,10146,225,10139,6371,65510,65810,53680,53980
3970,7637907,10146,227,10137,1159,6500,14400,14910,22810
3971,7637912,10146,227,10137,234,5500,9100,55210,58810
3972,7638154,10146,229,10134,90,13200,14100,41130,42030
3973,7638154,10146,229,10134,90,15200,16400,43130,44330
3974,7638866,10146,235,10139,4031,44010,44310,40670,40970
3975,7640450,10146,245,10138,1357,85500,89400,229450,233350
3976,7640464,10146,245,10138,2332,93900,95300,288980,290380
3977,7640474,10146,245,10138,787,45200,45900,256360,257060
3978,7640474,10146,245,10138,787,76900,77700,288060,288860
3979,7641424,10146,249,10138,366,64510,65510,152920,153920
3980,7643037,10146,255,10138,1119,23320,27120,178220,182020
3981,7643037,10146,255,10138,1119,68620,69420,223520,224320
3982,7643037,10146,255,10138,1119,69920,70820,224820,225720
3983,7643052,10146,255,10138,2546,34920,39820,148320,153220
3984,7643052,10146,255,10138,2546,58520,61520,171920,174920
3985,7643052,10146,255,10138,2546,64020,65320,177420,178720
3986,7643053,10146,255,10138,1684,59620,63120,213090,216590
3987,7643053,10146,255,10138,1684,64220,65120,217690,218590
3988,7643053,10146,255,10138,1684,68820,72520,222290,225990
3989,7646328,10146,274,10138,1492,113610,114410,198120,198920
3990,7646337,10146,274,10138,2963,113710,114410,176030,176730
3991,7646348,10146,274,10138,1449,117610,119910,188370,190670
3992,7648649,10146,286,10135,391,19610,20110,46740,47240
3993,7649753,10146,288,10141,67,105840,106040,86680,86880
3994,7653289,10146,307,10135,1855,3810,6510,7110,9810
3995,7653289,10146,307,10135,1855,9510,10310,12810,13610
3996,7653328,10146,307,10139,2125,41040,43340,16100,18400
3997,7654049,10146,312,10139,1777,2530,4430,25300,27200
3998,7654049,10146,312,10139,1777,6730,8230,29500,31000
3999,7654049,10146,312,10139,1777,8830,16830,31600,39600
4000,7654049,10146,312,10139,1777,17630,20030,40400,42800
4001,7655176,10146,317,552,676,38620,40020,32280,33680
4002,7655852,10146,319,10137,4743,65210,65510,131330,131630
4003,7655898,10146,319,10138,1394,45110,45310,47040,47240
4004,7655995,10146,320,502,1003,68450,79750,8720,20020
4005,7656708,10146,321,10137,2533,59410,59710,61370,61670
4006,7657204,10146,323,10131,2398,87920,90720,73820,76620
4007,7657600,10146,324,10122,608,6110,9010,31490,34390
4008,7657720,10146,324,10137,4547,50310,50510,68280,68480
4009,7659682,10146,333,10125,1860,23510,24810,29030,30330
4010,7660833,10146,339,10138,2209,96230,96930,231770,232470
4011,7662015,10146,347,10115,498,65730,69730,67290,71290
4012,7662199,10146,347,10137,4890,45910,48310,30570,32970
4013,7662199,10146,347,10137,4890,65810,69610,50470,54270
4014,7663232,10146,350,10145,1569,10400,11100,200,900
4015,7663604,10146,353,10134,1057,12600,13600,34710,35710
4016,7663924,10146,354,10136,3057,79560,80760,10400,11600
4017,7663928,10146,354,10136,631,79990,80990,7820,8820
4018,7663953,10146,354,10137,2052,76300,77100,129740,130540
4019,7665101,10146,361,10139,1291,21910,24410,201230,203730
4020,7665337,10146,363,10137,2415,6720,9620,15550,18450
4021,7665337,10146,363,10137,2415,12620,13220,21450,22050
4022,7666231,10146,368,10125,1975,5420,6520,190,1290
4023,7666424,10146,369,10134,1233,45000,46900,15720,17620
4024,7666424,10146,369,10134,1233,50000,52600,20720,23320
4025,7666424,10146,369,10134,1233,58800,68300,29520,39020
4026,7666424,10146,369,10134,1233,78200,79500,48920,50220
4027,7666425,10146,369,10134,545,41140,42340,16920,18120
4028,7666425,10146,369,10134,545,64640,66140,40420,41920
4029,7666425,10146,369,10134,545,76340,77840,52120,53620
4030,7666425,10146,369,10134,545,79240,81340,55020,57120
4031,7667961,10146,377,10125,1526,19820,20720,30330,31230
4032,7667966,10146,377,10125,1881,11640,11940,200,500
4033,7667979,10146,377,10129,3856,5020,6020,6490,7490
4034,7667979,10146,377,10129,3856,7020,7320,8490,8790
4035,7668270,10146,381,10138,1224,11010,11710,502200,502900
4036,7668277,10146,381,10139,3012,12610,13510,47700,48600
4037,7669907,10146,394,10135,1315,37380,38980,6210,7810
4038,7673732,10146,415,10139,3594,217290,221890,211190,215790
4039,7674455,10146,422,10133,659,21710,25710,14210,18210
4040,7674456,10146,422,10133,755,27840,32040,11510,15710
4041,7674457,10146,422,10133,1115,24770,25970,20500,21700
4042,7674465,10146,422,10133,1094,16910,22510,11420,17020
4043,7674475,10146,422,10133,889,17890,18890,12530,13530
4044,7674623,10146,423,10139,3642,26410,27110,16590,17290
4045,7674630,10146,423,10139,3324,30670,31570,19390,20290
4046,7674631,10146,423,10139,3597,26930,27630,15690,16390
4047,7675632,10146,428,10137,4946,55370,57370,34920,36920
4048,7676889,10146,436,10139,4153,49550,58350,28070,36870
4049,7677704,10146,440,10129,2773,4290,4690,34990,35390
4050,7678535,10146,444,502,852,31910,33610,32440,34140
4051,7682117,10146,454,10137,2256,49620,50320,67960,68660
4052,7682758,10146,459,10129,3875,4800,7200,26370,28770
4053,7682768,10146,459,10129,4832,6600,7300,20200,20900
4054,7685425,10146,473,10139,2082,78770,79170,43220,43620
4055,7685446,10146,473,10139,3573,41330,41530,94980,95180
4056,7686549,10146,482,10139,1116,3700,9800,219530,225630
4057,7691076,10146,511,10134,895,68570,76070,32130,39630
4058,7691076,10146,511,10134,895,76970,80170,40530,43730
4059,7691206,10146,511,10139,4153,27910,33710,37610,43410
4060,7692413,10146,516,10139,7237,49540,50140,20290,20890
4061,7693200,10146,521,552,958,55380,55880,1620,2120
4062,7693325,10146,521,10138,265,8330,8830,54040,54540
4063,7695587,10146,535,10138,2112,12710,13110,17860,18260
4064,7697078,10146,541,10137,3737,51640,55140,27690,31190
4065,7697809,10146,546,10132,2793,21700,22800,31110,32210
4066,7699495,10146,555,10129,2162,10620,14220,42200,45800
4067,7702420,10146,569,10141,474,128860,129760,121910,122810
4068,7703077,10146,572,10138,934,103210,112210,219260,228260
4069,7703077,10146,572,10138,934,114110,115510,230160,231560
4070,7704556,10146,576,10139,3459,50400,50900,14390,14890
4071,7706045,10146,585,10139,3862,32010,33310,61630,62930
4072,7707242,10146,589,10125,1846,44720,48520,55670,59470
4073,7707242,10146,589,10125,1846,53020,53420,63970,64370
4074,7710087,10146,605,10134,550,23310,24310,28560,29560
4075,7710183,10146,606,10106,2310,81240,81840,8220,8820
4076,7711235,10146,613,10004,130,85880,89980,3410,7510
4077,7711356,10146,613,10134,776,101360,102060,47230,47930
4078,7712035,10146,618,10135,1016,42900,43700,39000,39800
4079,7713259,10146,622,10137,5464,11130,12430,3400,4700
4080,7715425,10146,637,10137,3662,36450,37550,22700,23800
4081,7715930,10146,640,10130,612,7400,9100,20350,22050
4082,7717973,10146,653,10137,4900,26910,27010,29290,29390
4083,7718765,10146,656,10135,25,103430,103630,88810,89010
4084,7720271,10146,661,10134,622,6400,7400,64930,65930
4085,7720288,10146,661,10134,694,35300,35800,142700,143200
4086,7721153,10146,668,10129,37,9310,9610,84270,84570
4087,7724712,10146,684,10139,969,8200,10900,810,3510
4088,7725270,10146,686,10137,4464,84920,85120,81890,82090
4089,7725325,10146,686,10139,4021,49620,49820,206060,206260
4090,7725368,10146,686,10139,7309,6120,7120,21670,22670
4091,7725368,10146,686,10139,7309,12320,13720,27870,29270
4092,7725368,10146,686,10139,7309,17120,18320,32670,33870
4093,7725373,10146,686,10139,2176,20520,21020,56640,57140
4094,7728639,10146,701,10138,1350,59200,60700,171130,172630
4095,7728639,10146,701,10138,1350,79800,80400,191730,192330
4096,7728666,10146,701,10138,1573,109900,110500,268760,269360
4097,7733642,10146,726,10125,2051,26510,28210,45800,47500
4098,7786653,10146,737,10138,2666,28100,28300,153910,154110
4099,7786867,10146,739,10125,1655,55710,61110,6000,11400
4100,7787248,10146,740,10129,1687,59200,59400,41810,42010
4101,7787595,10146,742,551,542,67630,68330,27720,28420
4102,7787631,10146,742,10125,999,67110,67910,16400,17200
4103,7789794,10146,751,10139,3918,6510,10010,52780,56280
4104,7789794,10146,751,10139,3918,11910,13610,58180,59880
4105,7796509,10146,782,10137,1813,56280,57080,26800,27600
4106,7797263,10146,789,10106,289,71320,71520,34100,34300
4107,7800132,10146,802,10135,298,10520,12420,51340,53240
4108,7803192,10146,814,10137,3831,39670,48870,30520,39720
4109,7803192,10146,814,10137,3831,50870,51470,41720,42320
4110,7805812,10146,822,10130,1248,13650,14750,7910,9010
4111,7808422,10146,836,10137,3707,86260,87860,12200,13800
4112,7808422,10146,836,10137,3707,94760,97560,20700,23500
4113,7808646,10146,837,10138,718,78740,81240,33500,36000
4114,7808675,10146,837,10140,1684,96820,99020,52810,55010
4115,7808886,10146,838,10139,3193,110050,111450,7590,8990
4116,7812016,10146,851,10139,3427,40470,41570,7790,8890
4117,7812759,10146,857,10139,5003,24710,25410,53340,54040
4118,7817792,10146,879,10131,2388,185040,185540,78620,79120
4119,7817809,10146,879,10132,2925,157280,157380,40100,40200
4120,7817960,10146,879,10138,2503,186200,188400,248510,250710
4121,7817960,10146,879,10138,2503,189700,191200,252010,253510
4122,7818213,10146,880,10134,694,37320,37520,134120,134320
4123,7819279,10146,887,10137,4722,70880,71180,157840,158140
4124,7819418,10146,887,10145,656,101760,102560,41510,42310
4125,7820378,10146,893,10106,1900,31600,33500,28100,30000
4126,7820709,10146,897,10102,2,39470,42070,69680,72280
4127,7821522,10146,900,10141,16,68440,68740,37730,38030
4128,7822199,10146,904,10139,403,37480,41680,16010,20210
4129,7822199,10146,904,10139,403,43280,46280,21810,24810
4130,7822895,10146,908,10125,860,29880,33280,2210,5610
4131,7823632,10146,911,10133,2002,84380,86780,36620,39020
4132,7830892,10146,943,10135,959,3620,5420,11520,13320
4133,7832843,10146,950,551,532,77480,78180,35120,35820
4134,7840035,10146,979,10138,2380,74550,74850,32520,32820
4135,7844014,10146,997,10139,3791,62810,64010,9000,10200
4136,7846675,10146,1013,10125,1695,108270,108570,33890,34190
4137,7858043,10146,1070,10139,4676,3010,4010,15850,16850
4138,7858198,10146,1072,10125,2477,5910,6410,16320,16820
4139,7860073,10146,1080,10135,772,1020,2920,25250,27150
4140,7868178,10146,1115,10139,5730,3420,18920,280,15780
4141,7868178,10146,1115,10139,5730,23320,24520,20180,21380
4142,7868178,10146,1115,10139,5730,25220,26420,22080,23280
4143,7876944,10146,1152,10118,129,100380,103080,30630,33330
4144,7877214,10146,1152,10139,3241,22820,23520,90390,91090
4145,7877230,10146,1152,10139,739,18020,20020,39200,41200
4146,7878750,10146,1159,10116,527,79510,81410,27020,28920
4147,7883821,10146,1183,10138,2447,33320,34020,150720,151420
4148,7884666,10146,1188,10125,2533,25470,26670,5490,6690
4149,7890809,10146,1214,10125,1475,7720,10520,2300,5100
4150,7893489,10146,1225,10135,1359,55100,59700,70350,74950
4151,7905262,10146,1281,10107,72,164190,164390,141610,141810
4152,7905681,10146,1281,10138,2775,85800,86800,144100,145100
4153,7905707,10146,1281,10138,974,87300,98600,151920,163220
4154,7905708,10146,1281,10138,1041,80100,80900,187250,188050
4155,7905720,10146,1281,10138,900,84000,84600,180160,180760
4156,7905730,10146,1281,10138,597,83600,84200,207160,207760
4157,7905732,10146,1281,10138,870,62800,63100,175060,175360
4158,7905779,10146,1281,10139,4589,47710,48810,18500,19600
4159,7905779,10146,1281,10139,4589,59510,64710,30300,35500
4160,7907168,10146,1289,10139,4122,51390,52390,19500,20500
4161,7907534,10146,1290,10136,3411,215470,215570,96990,97090
4162,7907781,10146,1291,10132,2606,46110,46910,238690,239490
4163,7909259,10146,1296,10129,5094,14710,15610,19690,20590
4164,7912191,10146,1311,10125,2505,21210,21510,40370,40670
4165,7913871,10146,1319,10135,763,28650,36650,13210,21210
4166,7917556,10146,1334,10139,5668,35730,41530,4690,10490
4167,7917556,10146,1334,10139,5668,59930,60530,28890,29490
4168,7917556,10146,1334,10139,5668,62030,66130,30990,35090
4169,7917582,10146,1334,10139,2646,38010,39210,71000,72200
4170,7920652,10146,1352,10139,812,49770,51070,11720,13020
4171,7921598,10146,1356,10139,7059,52800,53200,25090,25490
4172,7941074,10146,1444,10122,873,81610,82010,24200,24600
4173,7941200,10146,1444,10133,916,94680,95780,79210,80310
4174,7941343,10146,1444,10141,99,89370,89570,35350,35550
4175,7946922,10146,1469,10145,2198,18700,19000,2390,2690
4176,7946922,10146,1469,10145,2198,26400,28500,10090,12190
4177,7951200,10146,1486,10137,271,87020,87420,43380,43780
4178,7954546,10146,1501,10118,1336,208070,208270,104130,104330
4179,7956933,10146,1515,10139,3293,25390,25990,19600,20200
4180,7956949,10146,1515,10139,3906,25990,26590,14580,15180
4181,7958947,10146,1527,10125,536,39950,40550,4020,4620
4182,7963720,10146,1548,10139,3311,10030,11330,49900,51200
4183,7966101,10146,1564,10133,1319,46490,46790,41420,41720
4184,7966107,10146,1564,10133,1244,41810,42110,58720,59020
4185,7987144,10146,1579,10139,189,10430,11630,11170,12370
4186,7987144,10146,1579,10139,189,14130,16930,14870,17670
4187,7988064,10146,1581,10139,1386,136630,140030,3100,6500
4188,7988064,10146,1581,10139,1386,150530,151630,17000,18100
4189,7989390,10146,1588,10137,4380,52920,53620,18100,18800
4190,7989390,10146,1588,10137,4380,65120,66520,30300,31700
4191,7992290,10146,1603,10139,5365,18940,19840,2800,3700
4192,7992290,10146,1603,10139,5365,30440,32140,14300,16000
4193,7997958,10146,1628,10139,2466,3610,3810,54360,54560
4194,7997962,10146,1628,10139,3109,8410,10910,22100,24600
4195,7997962,10146,1628,10139,3109,22610,23210,36300,36900
4196,7997970,10146,1628,10139,3908,17710,23010,32090,37390
4197,8004657,10146,1663,10139,1363,51100,51600,5020,5520
4198,8005646,10146,1670,10137,5267,106110,107210,33690,34790
4199,8005675,10146,1670,10137,3246,58450,59050,25610,26210
4200,8006274,10146,1673,10125,2376,12420,14720,790,3090
4201,8006274,10146,1673,10125,2376,18020,25920,6390,14290
4202,8007470,10146,1680,10133,1401,39490,39990,11230,11730
4203,8008725,10146,1684,10139,2143,22180,23280,70100,71200
4204,8010060,10146,1692,10139,6766,12220,13220,41020,42020
4205,8013835,10146,1715,10135,1444,25150,28650,24000,27500
4206,8017749,10146,1739,501,296,114080,119080,91210,96210
4207,8017763,10146,1739,502,123,117280,123580,99920,106220
4208,8019148,10146,1747,10137,4595,5110,5710,53940,54540
4209,8019148,10146,1747,10137,4595,12110,13510,60940,62340
4210,8025090,10146,1775,10106,2721,32890,33190,25530,25830
4211,8028290,10146,1789,10139,3549,16490,20690,1090,5290
4212,8028290,10146,1789,10139,3549,22490,23590,7090,8190
4213,8030647,10146,1804,10125,2561,201480,202080,31590,32190
4214,8032460,10146,1814,10139,3838,7310,8310,69940,70940
4215,8033845,10146,1825,10121,1190,11710,12810,35080,36180
4216,8041541,10146,1869,10125,1846,96430,99130,50790,53490
4217,8042603,10146,1876,10139,1196,3410,4210,55210,56010
